IIIM_Fem_fitness	YM_fem_fitness	traD_fem_fitness	IIIM_male_fitness	YM_male_fitness
0.097200719831854	-0.09878415805527417	-0.018765667663439872	0.09781270053661423	-0.010502896751522967
-0.013114613244690959	-0.08108187173466336	-0.015932673261150956	-0.014166651107486383	-0.015293555587455238
0.009357483490047655	-0.07079640842571613	0.018661564925879406	-0.03787978032897468	0.07021714267815296
-0.09897411606124601	-0.018485918847633592	-0.06196025624463038	-0.03261740163239023	-0.06346485696602405
0.09824845738109281	0.026185443782840018	0.04275501381755156	0.06857694094834671	-0.04570255197558237
0.0315517371300611	0.01648638477696389	0.07831694115450416	0.0014902599856739807	-0.03604352689989786
-0.09738321673827324	-0.006482846225859262	0.06165473407746053	-0.040753538208121026	-0.023793704561285073
0.035500083306454155	-0.07179736052332258	0.008306499216961222	0.04876152119496699	0.03835024090842418
0.025969084623178568	0.05208128256478242	0.04758155105763767	-0.050114334561145696	-0.07894666070932187
0.01759442249802763	0.07155049713012876	-0.0809375891964921	-0.024855203680107144	0.07597772769409492
-0.05742467293207998	0.04537125551407545	0.06803899173193614	0.049081574154946433	-0.0929694600292262
-0.021125513768985013	0.021772617881432102	0.04357966188026957	-0.07493472271153259	0.032707766138084515
-0.08154632407248208	-0.021842111637587355	0.09092429198683338	0.03391980882768822	-0.09583198354794789
-0.024898035064132212	0.02562187990247461	-0.080953846196656	0.06747038071517211	0.05342296375972119
0.02081915264342002	-0.0684738904121341	-0.09851871647778782	-0.035891857814757414	-0.08683814966720059
0.037513064383499245	0.046712421115266245	-0.059688878810578806	0.07855718528520547	0.06724124421392655
0.06875176013619533	0.08761373371784362	-0.06016579250899086	-0.05159625202298723	0.028647263750395308
0.05757481096663866	0.03455304782698965	0.05133175563580733	0.09405675641231315	-0.021227588866431682
-0.09658585556881645	-0.030863711305974248	-0.0011822592035680007	-0.00876336934395075	0.0036284039083845504
-0.007707515516622548	0.05088740365915928	-0.04063314941387761	-0.017452357734767054	0.08628322874839423
-0.0927258634598104	0.09595221664453965	0.057805872365962074	-0.05205759286207639	-0.07289829948738627
0.08843903493133165	-0.09355315431160523	-0.04915360810632159	0.015875875178595983	0.034241158943041694
0.01811991993869122	-0.08126895656099259	0.014080336468983698	-0.021277345021212368	-0.004668967950099745
0.09199287582436719	0.07207016975189645	0.04977848294121531	-0.06726086088333655	-0.06454081977635691
0.0560790169240194	-0.029801926279059976	-0.05361677854137044	-0.016239493319233758	-0.07499945051035964
0.014347369548643213	0.09056542508068996	0.06133558913828127	0.014163697503990422	-0.043028322296545074
-0.06389188991753665	-0.09285376116804621	0.07771553596212641	0.08064393216181037	0.05516317740620877
0.06903764891969882	0.06987322583245292	-0.08255212406812257	-0.009913815314842256	0.06358843380911786
-0.07651771346134872	-0.08336729382546351	-0.00013188653864348865	0.020553934393772136	0.07207119926588529
-0.019852368767149103	0.00847117358022087	0.08232522659485811	0.05817857384049199	-0.08657764840726363
-0.019964790410984354	-0.04852776672923716	-0.04766301101629347	0.07941786042064067	-0.007476197143303831
0.05900130335007625	0.0047552720028992	0.09652808639616861	0.002403258480492762	-0.09120616017933764
-0.09534528043179191	0.06387601165903142	0.028500657315456646	-0.07130017959672444	-0.062311067388112276
-0.06660140835514286	-0.05447743456316714	-0.017087553588833765	-0.0756611749240211	-0.037158125587188104
0.07412332682765294	-0.023993424826953685	-0.09591918337185673	0.04407421180228294	-0.08994032696455097
0.06739730411115966	-0.02323116148354365	0.08758923679156486	-0.07135578751361822	0.041847386706411416
-0.017316016525589492	-0.060649767972674296	0.05790059641144893	-0.06686606835965608	-0.0666024473831108
-0.02851711209646357	-0.05773246235780374	-0.0059212434500145045	0.09100443693510565	0.08851356243385214
0.003251739015545027	0.03736996101484036	0.06371890544766365	0.06265113130980826	0.03189626445962296
0.0087522893914119	0.0375856304449273	-0.07256564278869514	-0.06016511912144973	0.013992943466029084
-0.08969793718340083	0.0543239948340172	-0.03549991260063566	-0.011910983176110196	0.04875933246623357
-0.05611729212133343	0.0745674249080723	-0.045819412529221795	0.0880161331060133	0.0994406662959916
-0.015869870063485322	0.045051096442011385	-0.07458757987725445	-0.05132257881409166	-0.05911550947868849
0.06146081157791192	-0.09615872661953062	0.04709161659048858	0.01706598291370867	-0.01938997008331829
-0.03749648251497471	0.02212570025824237	0.026281961880374294	-0.04751045801392047	-0.07133570914972942
0.0857210918605458	0.06316968143179344	0.026780256750380982	0.008617894979533622	0.09814671082501894
-0.02480714479830015	0.08318619497686103	-0.01731852566337648	-0.08025841469692184	0.06985401730623217
0.021005377957221766	-0.025405164997248694	-0.08794321582573213	0.007375017884786228	-0.026854287799865095
0.05724716004667679	0.016843881628857568	-0.01981894617686139	0.060108737392785855	0.09606471443872208
0.039197719988131624	0.053183016201040906	-0.05236173222020555	0.03693733593318135	0.059501456106091144
-0.04195679089993268	0.07870756108953905	0.08272622229679635	0.011337261302023796	-0.027566780183715084
-0.03975513268291664	-0.005082384994683525	0.06528001731794492	0.06692426723272196	-0.04173538735086888
-0.09701198442867093	0.016548763711902573	-0.023119605825906192	0.05722245477444032	-0.037357313967271266
0.0626670658465068	-0.019443461571538506	0.011704498635518076	0.05791330650867388	-0.0214805994998519
-0.0009726464399852641	-0.012033989768880843	0.07811125386540216	-0.011052166089798615	0.03837317381065117
0.08487290060695152	0.02185031446611682	0.04778571843467691	0.049976787496152114	0.030256815823309607
0.03557874334267827	0.04223514965518327	0.02100546913331333	0.032134686218937364	-0.08427979179515564
0.002879209581625311	0.03314786914822976	0.08196829019062638	-0.09225902319283699	-0.035112036266883376
-0.0728822558528456	0.03951061241365156	-0.035747174288589006	-0.09893922312421682	-0.04236211556138299
0.014605637396168353	0.01867308878534897	0.03109681359949179	-0.09306091016873691	0.010895351655228258
0.09072389391877492	0.004853494641654327	-0.026007462929182684	-0.02069852086706403	-0.03699774756344083
-0.009606252515066527	-0.05895173454773317	-0.029096902806430028	-0.06788286032579849	-0.038479972149450786
0.023498592782699904	-0.07425417764570266	-0.012214947578442367	-0.032219329852758036	0.09358295494901267
0.09475152410641605	-0.06868553483865633	0.007923993645635091	0.01740845127398241	0.09570083369281335
-0.06347122613614556	-0.06515827734114574	-0.0065857838387506085	0.09252277014122454	-0.07522446121118853
0.016839124501601882	-0.050802892894147945	0.03246023363297823	-0.012691960961300583	-0.029220448199756777
-0.05079117018705164	0.07404224175075513	0.016038936291486144	-0.004610558420032912	-0.019906986678399893
-0.0908826335224169	0.009850042123641448	-0.041258896079616	0.004474962898758289	-0.07505207506751813
0.04636447066360433	-0.07016819535430344	-0.09421947499382213	-0.08321410703555454	-0.06389160091017931
0.04611105737350432	-0.05889625523695141	-0.06687317878441053	-0.07250477584990762	0.09111265384493347
-0.0553321784766077	0.04384419741116091	0.0818366321757005	-0.07192575545302227	-0.09979417079566884
0.075102070888144	0.08538594912636469	0.02988851088720304	-0.0873756034623992	-1.8828942174753394e-05
0.07467362820302434	0.008739398452925012	-0.07841584314722545	-0.09273016566024417	0.06979539064498619
-0.00226522242453589	-0.010059872426101762	0.08882721682889236	0.06628566406103956	-0.08226142362728794
0.08817558941571166	-0.05066008923807011	-0.06565028646932883	0.011003500682690043	-0.09739128371841606
0.08481685307270406	0.03601042112512037	-0.043427418137534216	-0.0809007470887873	0.043798254314882656
0.0013635291741559002	-0.004278992799882669	-0.0382080939995078	0.03639081690439247	0.01658264974535084
0.08472968486312618	-0.003333694846960264	-0.04384013882743379	0.0733646144715035	-0.0059760906578886636
-0.09120087067476745	0.05527683858099361	-0.0418923425121438	0.00035501756913469684	-0.052949500172452126
-0.05851412444528814	-0.002769837810162351	0.06089652871916168	-0.055405429767507425	-0.07221127350623471
0.018738633329549323	0.07389652827894846	0.0055751508462497795	0.07599342594240449	-0.026713396717251134
0.08347384435911084	0.048837868552562	-0.08136706046884286	0.09892721412700967	-0.05318310789128664
-0.053550430278811234	-0.08802455562941874	0.04828804085710234	-0.01704821096897617	-0.0997406900306249
-0.09593141009994727	-0.033591913827571804	0.03760436534078293	0.07523100842913413	0.04237634841290047
0.04221352523635699	0.005076983783632902	0.06207159606543375	0.03988925339164995	0.08059574400299793
0.0077216778445693135	-0.08340022685701796	0.004089997130946932	0.02063418139070057	0.046741486282392386
0.018218613365972483	-0.07443014192009995	-0.06698824056690805	-0.01607004186390877	0.04952269566157791
0.07853798985145838	-0.05448157533986717	-0.032633963810989486	-0.07781683312372673	0.03677436343588142
0.04065186761067546	-0.05274931377741354	-0.08538279835299889	0.05474937596033355	0.027074845584936474
0.02376144162247891	0.05786380855249873	-0.059863915288706784	-0.07831925307238022	-0.07568155406960023
-0.025070553309521376	-0.046474904738453504	0.06643089299195468	0.05753996908931441	0.05768791446403848
0.030857552001770927	0.04784094584340004	-0.0501206733936896	0.07262173583950957	0.05568115404610416
0.007857603908051014	0.09128643977384429	-0.09520080519139065	0.03224422132027799	-0.014451326382513827
-0.071289834291916	0.08397242178156603	0.0935826098682668	0.007095141112922199	-0.08220396661154757
0.06250699458565798	0.029797001542999607	-0.01712634910354749	0.047381449945858134	0.041550023040823
-0.09831830046521335	0.006505218455553963	0.06507645786742419	-0.026554623321403556	-0.02679602777503516
0.04595034456271957	0.009956288049623271	-0.030385394733915147	0.042076291863683946	-0.05701090340934661
0.08983870927704632	-0.04270264116375011	0.03230546406081708	-0.07342026391419768	-0.02619866201532635
0.009585654468862947	-0.03784477999829057	-0.08516646237625831	-0.02103147356953003	-0.04358200524023384
-0.003824172398715242	0.019751847716744916	0.020080034519142018	-0.06882750348976059	0.067779402056372
-0.008638406641985452	0.04064041839401139	-0.03178256065838328	0.09063184400851595	-0.04161094222942943
-0.09171284361661872	-0.0722874318168524	-0.059504501427737846	-0.0985211887133281	0.007336563422792514
0.0033935309047238987	0.07473682982112093	-0.07997348100581435	-0.049887748121797484	-0.09733735119385663
0.08365801824303351	-0.09467013185251516	-0.07789587737574391	0.03369832944838047	0.024218345594142307
0.0577106324680379	-0.05925889813695831	0.02065291586869182	-0.026828700151533227	0.02208178056182264
0.01417316744688095	-0.04355965370156352	-0.093494691563274	-0.06091910628444135	0.006737184719240424
-0.02730457044210144	-0.032910883149822295	-0.06464892103939587	0.032181390182346975	0.07821610030077264
-0.06969216409223976	0.03700468119768982	0.013864035294966562	-0.02500146766042724	0.0037566072029170394
-0.08936378308899476	-0.07230498193555995	-0.09077126263764604	-0.056183296683000684	0.05573828567320191
-0.0493083308064147	-0.0644813968505587	0.07031225413082806	0.047715975802461175	-0.0270566468970765
-0.0415588464837942	-0.09325768892620741	0.034293033868166456	-0.0934742689867048	0.05283772611232651
0.06762732439704608	0.08709763857994232	0.05681857463442633	-0.021262468463064524	0.03153593016899042
-0.03670436060928184	-0.06883604487758321	0.011978569316907023	0.0682418273022912	-0.017786760198853016
0.06626783939045655	0.06471972676942192	-0.09623393059840593	-0.0703227628895633	-0.07551399435038142
0.030493896268896037	-0.01648363129052806	-0.07066414699803454	0.030112074813668066	-0.08200129206925762
-0.057628956115821243	-0.09188166986591693	-0.006488425012050492	0.09980275058969626	0.08266822308253718
0.020096822788183893	-0.061329393387718194	0.019037192284888274	-0.07122252372131364	0.036980580329669416
0.09451008489960874	0.09801088817705286	0.06076248117472069	-0.0777539107766952	0.06019410454830623
-0.040251568179064307	0.09878210981528687	-0.08279916445500497	0.057807475413840986	0.07095641766627112
0.007686266046222356	-0.07750517939847237	0.015335307734086909	-0.06670690689414657	0.03467280195974398
-0.08711595102756882	0.08538611665673354	0.07644860873972231	0.07215956537009299	0.09810326329531169
-0.0801659368539438	0.07910172194006357	-0.07027514489397016	0.04308121068578796	-0.0547303843767335
-0.09259183875710227	-0.027776418753278506	-0.057517768407295305	0.008671268264010074	-0.045144158159270024
-0.009742817170918364	-0.012526531494281873	-0.09014993811593962	-0.06541538170038341	0.06413296257171366
-0.0725085738361711	0.0034527951838548426	-0.07434010132384863	-0.04315944211299055	-0.05145223669450989
-0.03848072349914555	-0.05248014399052925	-0.007134303812660225	-0.05569799908199691	0.06649340027147438
0.04844544321805991	-0.038746547359974716	-0.060632132629746295	0.03764105453945249	-0.03694978754833826
-0.012277040832081781	-0.08194605648978014	-0.06277881656542034	0.06074293568203709	0.07338521683848645
0.036874524147338605	-0.09553829249853958	0.06349042698218194	0.02078375580511853	-0.08530770962897827
0.05778262518342034	-0.08615176754538907	0.059037577633852645	-0.09930155256073757	-0.014177748863396261
0.08625918294879684	0.060268664891114404	0.06102654988226339	-0.08959337000321757	0.08888088992969057
-0.06447103201761648	-0.07608026646856658	0.009669532464579106	0.04050357936342433	0.09361700908935863
0.06269906376377846	0.06376261066913111	-0.06849043157718193	-0.08606911172977215	-0.03554126590794851
0.009125955454744969	0.09385934482693256	0.0564309957942464	-0.09244037585748772	0.004737780867158481
0.06408335236813603	0.09539234717663697	0.07650866376868601	-0.08348092847735389	-0.07253809250424598
-0.045235306758761154	0.0936958169230232	0.033741967665035344	-0.023446972262372273	-0.05282421306949545
-0.009840767010843021	0.08976295588562375	-0.027845767526324353	0.09023457357718254	-0.08094340109084064
0.007504320967786332	0.008069770653315489	0.06334811739193902	-0.018828238606763817	0.0368298451899772
-0.06274007998066086	-0.056215041473959795	0.07215275961874115	0.02515832294874612	-0.07501098276344227
0.08823459686666238	0.0302663392148112	-0.053419474909012846	-0.08563372395655873	0.038603445347581644
-0.02293306919336606	0.021035794508133934	-0.014926928712961557	-0.03475078962638696	0.07070285119435057
-0.04748747358869563	-0.07921650578604043	0.06342261037447544	-0.053977609517816806	-0.03826118870594895
0.08125584081824005	0.05335373137048924	0.08885894230691746	0.001886168772386232	0.040755342621699275
-0.0974080375523872	-0.09374522669557335	-0.06513003328920666	-0.06575018369274907	-0.018216892355698927
-0.01231031959376247	-0.02359368447023233	-0.08373714017705508	-0.0969336530431449	0.041931362591720256
-0.012383286625103795	-0.0907128024718727	-0.03844313849172019	0.03961793304279368	0.030103649760992057
0.009105309499252923	0.07685248034630368	0.09517667075509104	-0.06401780325922005	0.06283639308744757
-0.043207701061042374	-0.047084149169790895	0.02372033490422451	0.013241101378390158	-0.04781083100407431
0.0018920164749908902	-0.05321730386298387	-0.026079285372273803	0.00676374074579196	-0.07619473247532799
0.046284462670444365	-0.01759577455650234	0.003476633189085865	0.0815405291812768	-0.026985800377054517
0.04042827162543722	0.05984225050841879	-0.0336590390151361	0.0650477983102837	-0.03156154472706928
0.0908024988914728	-0.07263086447155497	-0.0912250166707862	-0.07215316163773736	0.03454455546490309
0.01711097765762623	0.04745915073151463	0.06855255784464712	-0.039395890223305474	-0.08834542424989583
0.0015369025046213236	-0.09277355945610213	0.07700926677210776	-0.02236633117046985	-0.016495667624857963
-0.0032914134319170507	0.01069797180059881	-0.025400971715133364	0.08625872542030905	-0.020203989343450954
0.04775948287085005	0.07619360239218445	0.013452291221798626	-0.034337722345428756	-0.09443584124645987
-0.09228451415708179	-0.022106419429909832	0.07076044676423277	-0.02902125955100572	-0.04687885703156487
-0.04296662043552646	0.07837197849357994	0.05149254309118026	0.023158680418030902	0.017302302884154214
0.08026206848017045	0.059245444385474605	-0.08120638251494308	-0.027946839359749176	-0.026765181698790746
-0.08707481182522697	-0.04232252494942073	0.08451199039816165	-0.03579192029848617	0.026213537298217238
-0.061729981177095605	-0.03255864535858177	-0.047212959188374405	0.007772872682431431	-0.07782748800409485
0.03636284450269672	-0.001682496847541931	-0.09347174957339233	0.09588095275811537	0.06704697705494986
0.0974405748582616	-0.09765977725470548	-0.08947008060017975	0.05182892045181306	0.03973497083405736
-0.06103746207263634	0.04979531015107791	0.06777757634067927	0.05253900692204638	-0.05300912268354181
-0.036070277182180435	-0.08554822281276671	-0.0323211224871858	-0.09196974334804997	-0.07863182789907185
-0.053907148888176076	-0.03286021337454102	0.016898735554761096	-0.08315308143883021	0.00804259427897347
0.09386312709854014	-0.034437931029730515	-0.0939552350321607	0.05027007119359847	0.0379194200925711
-0.02553279429404187	-0.006495588216664627	-0.014837227240124123	0.056549503959164554	-0.08042868401309354
0.08447879848652601	-0.060872897108671345	0.09482068104506261	0.029603819334153403	-0.07350304396042542
0.08032224181761136	0.04235634392276438	-0.09941601498279465	0.0034875814272083555	-0.09188928339865554
0.03378884667024423	-0.07189669867860476	-0.018639098272137805	-0.07459693541836908	0.0025792670280466723
-0.04763376221086109	0.05583070183808034	-0.08800784850044584	0.09188949727916368	0.03048584189288006
-0.09854757403128785	-0.05366509007025597	-0.012324020428525234	0.06739701101495824	0.03988138447813688
-0.04747467287025558	0.008781722898281205	0.07704450712493086	0.06542486947666537	0.04642218789477956
0.0766038780037876	-0.05633006363364295	-0.06536057526170597	-0.060670281162981926	0.09064072545831303
-0.03605007526719395	0.00807139611390606	-0.08159442457066945	0.07073901485251036	-0.0355148315818266
-0.04317410997428846	-0.06868153808029212	0.038225749354255406	0.09752273276749168	0.009834372891438556
0.07843834203991748	0.03011363511631024	-0.011264245661542827	0.01926342864537889	0.04126809224380015
0.04134377710241638	0.035042441345446235	0.0009166723304778746	0.09808664741021847	-0.09692943839574922
0.05588675312093058	-0.07905332741662657	0.0007004728303685592	-0.016860477295397455	-0.08672170161676683
0.03356207079790807	0.037794609445953475	-0.056723617545189044	0.07081453678622554	0.06499548697659738
0.0453493409142163	0.07045332757024919	-0.043625266364698795	0.002576099264486542	0.08143438483856297
0.026215706285337204	-0.04897344551523051	-0.00994756687046075	-0.057502059790330365	-0.06749953723705593
-0.08706505965145453	0.03729325123297761	-0.0641837366525318	-0.0583300286871512	0.01804611041611308
0.028315350289600888	0.09441262922653826	0.06717697308808954	-0.045832190225200624	0.06497291600927066
-0.09042715984575767	0.039100740550591456	0.09134176147786033	0.05111602518661304	0.07588255551587011
-0.07867398975238232	-0.07921780034325221	0.044469895784404356	-0.039323489282670515	-0.024026947131280646
-0.08734351548445492	-0.04801805352998454	-0.0034172705326974695	0.09561916691762526	0.08646667210518222
-0.01490368771993729	0.011954035302155025	0.02873946016462836	0.08778465540844793	-0.005880370678653837
-0.008256865194819898	0.047865104152929994	-0.09907924268836635	0.060480359646049864	-0.062897624467014
0.0031036869850716853	0.06904080829721546	-0.036729162012833855	-0.09669007545264	-0.03495506782996238
-0.06271646405722647	0.06374750522952924	0.06714426635560708	0.020507541651819852	0.008376411922380922
-0.059814364192547445	-0.09651125317831594	-0.0861186726749119	0.06476142283172523	-0.07427407083149265
-0.08572202047937416	-0.09358402510069284	0.042853806057153	-0.07081696172308437	-0.012435185849404062
0.0010703616251718506	-0.01797667840344444	0.0675988280951004	0.07217293602534236	0.0068866477967071404
-0.03709371158024842	-0.052303134539489204	0.04584015995891208	0.051438152786941804	-0.004184281069662135
-0.061584664320520455	0.08936538374611688	0.08023391040864603	-0.010225747475356234	-0.02852603676253483
0.02083701603106798	-0.043536495910493	-0.064662463337347	-0.005499880756864334	-0.006941092080110928
0.06704317216746872	0.032739587866006475	-0.0858782465181089	-0.09643828240558777	-0.01739400437660768
0.08799604866431784	0.07834781258526702	-0.062041728399175655	-0.0437904759577507	0.07863242499677334
0.022075051177533236	-0.013668408536060106	-0.09894863006518535	-0.03345224386655517	-0.036233693109575166
-0.015601489832701529	-0.028003049692923374	-0.07465209100012447	0.02957879130702079	-0.04046448562325953
-0.08911623901187121	-0.01023009688949876	0.07243419778832658	0.06465537103514007	0.0851561708168708
-0.02408647356022356	-0.04561747212903336	-0.010134991255232206	0.022325866214855133	-0.021545938644250404
0.014846405860575285	-0.08468546243637372	-0.0007352307138026593	0.07968085459328594	0.07575432166969459
0.01230835943425608	-0.016917367251130994	0.027963930983776808	0.008006153366177785	-0.08670493356857661
-0.014033295836260895	-0.03367254327849596	0.06906598187362009	-0.011654817526316405	0.02165918149100121
-0.018395542339950027	-0.07752441805730004	0.03566417852210002	-0.06138207365895707	-0.07573681510983564
-0.08666010079067686	-0.0528816528340087	-0.09865687780469329	0.07019590048904881	-0.06597283466079173
0.039476849945056236	-0.021905302022382125	0.08601577080816242	-0.0637679342053879	0.015040892743377457
-0.06724853870452348	0.0026186000923521524	-0.04166267796404826	0.06462899428850233	-0.03645817345428019
-0.08251532504050199	-0.0377288978643596	-0.04047783234672873	0.08591969395155721	0.08502158030109647
0.004871905868955834	-0.02657882840870847	-0.0871757030458193	-0.05016569940149258	-0.06388627575642775
-0.01454507091322152	-0.06184782583983313	0.023471536909156862	0.019313600022565075	-0.054732337981507985
0.00875825768286742	0.023038854981199133	-0.04290917846298428	-0.08511540707468959	-0.06092586738603117
-0.0449798100442421	-0.02720098135586313	-0.0524962210004245	-0.01663849654181518	0.07667658117045176
0.06356229973547037	-0.030231383582023402	0.005256700039864115	0.07523060609197998	-0.03619469033887153
0.007591249574211756	0.0022776721555876067	-0.026694657082956957	0.05575343131667426	0.06754318587474659
-0.03021993572819244	-0.029932313915297756	0.09417046233164963	-0.04741971186380907	-0.03351022265164094
-0.02015721036046056	0.05204622010439325	0.0959896249341691	-0.03823116484093976	0.0760417382681969
0.0025976834454838754	0.08776613220180118	0.0918650591088161	0.0863754158489074	-0.031125065177530928
-0.050796110474919276	-0.07824365433846024	0.08216133386073074	-0.01386085366360841	0.0019573766471484982
-0.00554725220846905	0.05836869000050557	0.09342030143809507	-0.03270269380882691	0.003672170253111798
0.09077310344495956	0.04634016584531375	0.0668207558614321	0.05623903140399497	-0.008654595707279639
-0.0007915278374471812	0.03429297513667667	0.04865292491041223	-0.053918293801515076	-0.04589516113963468
-0.08439420173348185	0.07634808899017839	-0.024025778891373847	0.01660664183578542	-0.08398658692018145
0.011800447783431436	0.03933284601583914	0.08002209875291208	-0.01566623656889954	0.05253180902540441
-0.07345748808084539	0.006243739665576717	0.09649210595000177	0.07703280051820227	0.018671341176583686
-0.02507014522541484	-0.09286938104348563	-0.09814782987251341	-0.02013354764506299	-0.05815692083144058
0.0794422477813512	-0.014591977877532789	-0.09963047461952097	-0.04860854708556761	0.04903150274280918
0.008518868059376544	-0.008548032196313837	0.08990163451973202	-0.09202404134814862	0.037390650144796894
-0.011402097093019162	-0.060395590209716014	-0.030823547501770035	0.062375546324156095	-0.08609769157452202
0.08119673133512928	0.04985720718034148	-0.0016321444171939065	0.06369187364020898	0.07710960247535392
0.06457404220469828	-0.004334933971573279	-0.07335197020672186	-0.03748153786728502	0.09443591467589532
-0.03964428534689562	-0.07701348498259404	0.020547985027432297	-0.051576565367317584	0.05466277610290968
0.09600426799384554	0.07628668754323492	-0.0478700374660755	0.059115666524523436	-0.07081326871950465
0.022317423526008268	0.002519262924605317	-0.05445694516610458	0.030119979141622788	0.005677840227035463
-0.09909694901172919	0.002675930354660405	-0.007986515325811183	0.010982636472055135	-0.011525250616139557
0.007779839023367763	-0.06881824952638907	-0.016124324462422332	-0.0652161095779161	-0.009289514984621022
5.467855667865007e-06	0.0009412429451666621	-0.02633434052158963	0.08665539149054696	0.06275776628627644
0.010263600551786961	-0.037517572816807745	-0.05252945360734212	-0.009137107187815935	-0.09802778458738953
0.09584248803026893	-0.0226154698754015	-0.09419276945789075	0.07646681670331676	0.0879578875833128
-0.009335714303867898	-0.03833481936023955	0.03977833882648604	-0.09937943794005549	0.04715637158499181
-0.08938959004391989	-0.07064378486739148	0.01719130205377721	-0.009766451951593383	0.05283008734439376
0.03943384917129897	0.08359035516254296	0.0032672724632379496	0.013760952766096263	0.058927168231175414
0.05579941520731843	-0.06906743782728014	0.08866572170453729	0.048364549814887664	0.07067885964110407
-0.061081553269846836	0.08913321927822129	0.08494647530220029	0.08533062712748682	0.027693691752287447
0.09083608055859727	-0.07318373139432387	0.026953977390130335	0.017090740881689243	-0.012902924959010936
-0.01948744757075349	-0.03616922765748243	0.099518254009662	-0.09742580338137344	-0.040699326271246596
0.08008793435602107	0.03709708026460773	-0.00021073739771086675	0.06398095251985075	0.08442527029239041
-0.03941181022799672	0.00504946415516061	0.005781306196764133	-0.010941483785362235	-0.04118696297518636
3.315245901487629e-05	-0.08186500762095027	-0.046482194274035375	-0.053249139940324076	0.04203213863934946
-0.04021410911357024	0.08401885119520355	-0.0487341423791265	-0.06268411269489678	0.017359594405816872
-0.05500354394098479	0.02373593472755567	0.09546749203219815	-0.041153229373497816	0.023822804608894438
-0.03406903066701672	-0.033819355452850516	-0.08886661525991607	-0.006232762479445403	0.02561349533013646
0.013329191089625894	0.022452128782135067	-0.015423604584068551	-0.0916645208833828	0.09645959033478221
0.03595253109293001	-0.006496678089476113	-0.04790648735622696	0.08743647803513871	0.033689325984432555
-0.01111033924186515	0.07992912480416692	0.09173474483683822	0.06665399693610236	-0.08730374898122249
-0.011623988894021386	0.05239657742905007	0.009777989236820078	0.07698257910811704	0.010741732651851882
-0.011268531662699963	0.04902631058149626	-0.01150210566598417	-0.010289005582820615	-0.084355320346019
0.05374638326518352	-0.05693612002079149	-0.00867730686165373	-0.03933370575790292	-0.0990672297671996
-0.06696424476193974	0.003196598365026476	0.08724793906190265	0.03826709465706907	-0.0011883280509690924
-0.05274026128377929	0.03530587475005803	0.050506374193791725	0.06252906358859764	-0.029777721151984002
0.0025747874820757632	-0.06731690799520303	-0.07803533594034694	-0.07664435003329016	-0.06620261313173895
0.010575653653617567	-0.004251404763048	-0.0865572356812808	0.014262668628736888	-0.09019697267438749
0.009586665483474241	-0.012402755019325862	0.09898112876492399	-0.002219741546090462	0.048108478586062736
0.011070504116328483	-0.058423784724512956	0.0626215184680243	0.04006051403369254	-0.0771842891093781
-0.04195497734295631	0.02672840431525897	0.0566319489240783	0.07189848855727826	-0.014484958240632811
0.09918276912249899	-0.0887893609202391	-0.020922624412360633	-0.07555057360743866	-3.1951463047172335e-05
0.08120370939833516	0.07549567669956656	0.04911739694102843	0.014800883044299606	-0.0950324681669194
-0.030600876443842795	0.09794596910964332	-0.03749661019890463	0.09004107168039402	-0.08945598403602793
